IVIRFSIGGEN_ATTR_IO_RESOURCE_DESCRIPTOR,1050304,ViString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_LOGICAL_NAME,1050305,ViString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_SPECIFIC_DRIVER_VENDOR,1050513,ViString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_SPECIFIC_DRIVER_DESCRIPTION,1050514,ViString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_SPECIFIC_DRIVER_CLASS_SPEC_MAJOR_VERSION,1050515,ViInt32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_SPECIFIC_DRIVER_CLASS_SPEC_MINOR_VERSION,1050516,ViInt32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_INSTRUMENT_FIRMWARE_REVISION,1050510,ViString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_INSTRUMENT_MANUFACTURER,1050511,ViString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_INSTRUMENT_MODEL,1050512,ViString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_SUPPORTED_INSTRUMENT_MODELS,1050327,ViString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_CLASS_DRIVER_REVISION,1050552,ViString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_SPECIFIC_DRIVER_REVISION,1050551,ViString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_DRIVER_SETUP,1050007,ViString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
